,Link,Preco,Localizacao,Area_Util_m2,Quartos,Suites,Vagas_Garagem
582,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-19-1226771,680000.0,BRASÍLIA - PARK SUL,60,1.0,1.0,1.0
583,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-h-1064492,2218480.0,BRASÍLIA - NOROESTE,201,2.0,1.0,2.0
584,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-shigs-714-bloco-q-1176512,1190000.0,BRASÍLIA - ASA SUL,125,3.0,1.0,
585,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-1-1130118,590000.0,BRASÍLIA - SUDOESTE,63,2.0,,
586,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-987542,4011879.0,BRASÍLIA - NOROESTE,301,4.0,4.0,4.0
587,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-107-666636,2200000.0,BRASÍLIA - ASA SUL,140,3.0,1.0,
588,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-304-1199916,1580000.0,BRASÍLIA - ASA NORTE,134,3.0,1.0,1.0
589,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1112538,1450000.0,BRASÍLIA - ASA SUL,120,3.0,1.0,1.0
590,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-411-1139995,990000.0,BRASÍLIA - ASA NORTE,95,3.0,1.0,
591,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-c-1204542,3800000.0,BRASÍLIA - NOROESTE,272,4.0,4.0,4.0
592,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-eqn-412-413-bloco-a-1206433,310000.0,BRASÍLIA - ASA NORTE,28,1.0,,1.0
593,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-1188594,2300000.0,BRASÍLIA - ASA SUL,168,3.0,1.0,1.0
594,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-j-1185437,1850000.0,BRASÍLIA - NOROESTE,122,3.0,3.0,3.0
595,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-1220800,1920000.0,BRASÍLIA - NOROESTE,120,3.0,3.0,3.0
596,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-415-bloco-j-870310,799900.0,BRASÍLIA - ASA NORTE,76,3.0,1.0,
597,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-c-389889,3627594.0,BRASÍLIA - NOROESTE,210,4.0,4.0,3.0
598,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-e-1186699,8100000.0,BRASÍLIA - NOROESTE,522,4.0,4.0,5.0
599,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1076222,1795000.0,BRASÍLIA - PARK SUL,120,3.0,3.0,2.0
600,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-312-1186380,1250000.0,BRASÍLIA - ASA NORTE,90,2.0,1.0,
601,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sgan-906-modulo-g-1220434,280000.0,BRASÍLIA - ASA NORTE,28,1.0,,
602,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-304-1189814,1850000.0,BRASÍLIA - ASA NORTE,132,3.0,1.0,1.0
603,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sqn-216-bloco-a-1188297,610000.0,BRASÍLIA - ASA NORTE,45,1.0,,
604,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-1180730,550000.0,BRASÍLIA - NOROESTE,43,1.0,,1.0
605,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-d-1061353,4300000.0,BRASÍLIA - NOROESTE,291,4.0,4.0,4.0
606,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-shcgn-716-1066049,720000.0,BRASÍLIA - ASA NORTE,55,1.0,,
607,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-i-1119259,1285000.0,BRASÍLIA - NOROESTE,84,2.0,2.0,1.0
608,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-cln-112-bloco-a-1200389,399000.0,BRASÍLIA - ASA NORTE,30,1.0,,
609,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-306-1160590,2599000.0,BRASÍLIA - SUDOESTE,173,3.0,3.0,4.0
610,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-269796,4740000.0,BRASÍLIA - SUDOESTE,230,4.0,4.0,4.0
611,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-308-1112591,2499999.0,BRASÍLIA - ASA SUL,114,2.0,1.0,1.0
612,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-307-bloco-c-1184794,570000.0,BRASÍLIA - NOROESTE,34,1.0,,1.0
613,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1005979,3492013.0,BRASÍLIA - SUDOESTE,172,4.0,4.0,3.0
614,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1215201,1790000.0,BRASÍLIA - PARK SUL,120,3.0,2.0,2.0
615,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-1138735,2389000.0,BRASÍLIA - SUDOESTE,148,4.0,2.0,2.0
616,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-11-1218837,350000.0,BRASÍLIA - PARK SUL,27,1.0,1.0,1.0
617,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-ccsw-3-1220072,790000.0,BRASÍLIA - SUDOESTE,52,2.0,,1.0
618,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-310-1004608,3100000.0,BRASÍLIA - ASA NORTE,270,5.0,3.0,3.0
619,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-ccsw-2-lote-3-1011661,1480000.0,BRASÍLIA - SUDOESTE,75,1.0,1.0,1.0
620,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-211-1218058,1249000.0,BRASÍLIA - ASA NORTE,90,3.0,1.0,1.0
621,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-101-1149312,2500000.0,BRASÍLIA - SUDOESTE,194,4.0,2.0,2.0
622,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sclrn-711-bloco-a-1213313,200000.0,BRASÍLIA - ASA NORTE,42,1.0,1.0,
623,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-110-1182694,2590000.0,BRASÍLIA - ASA NORTE,176,3.0,1.0,2.0
624,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-306-bloco-a-1173064,1340000.0,BRASÍLIA - SUDOESTE,98,3.0,1.0,1.0
625,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-105-1217100,1290000.0,BRASÍLIA - ASA NORTE,125,3.0,2.0,
626,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-402-1192245,749000.0,BRASÍLIA - ASA SUL,53,1.0,,1.0
627,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-jardim-botanico-brasilia-df-condominio-quintas-do-sol-1143806,1300000.0,BRASÍLIA - JARDIM BOTANICO,326,4.0,2.0,6.0
628,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-310-1202635,1450000.0,BRASÍLIA - NOROESTE,75,2.0,2.0,1.0
629,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-108-1119540,1450000.0,BRASÍLIA - NOROESTE,96,3.0,1.0,2.0
630,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-111-1164134,1690000.0,BRASÍLIA - ASA NORTE,134,3.0,1.0,1.0
631,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-1220165,5700000.0,BRASÍLIA - NOROESTE,303,4.0,4.0,4.0
632,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1216133,1950000.0,BRASÍLIA - ASA SUL,157,3.0,1.0,1.0
633,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1185948,1100000.0,BRASÍLIA - PARK SUL,70,2.0,2.0,1.0
634,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-4-5-1203083,639000.0,BRASÍLIA - NOROESTE,48,1.0,,
635,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-6-lote-2-bloco-c-1231849,385000.0,BRASÍLIA - SUDOESTE,25,1.0,1.0,1.0
636,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-303-bloco-k-1199113,1495000.0,BRASÍLIA - ASA SUL,110,3.0,1.0,1.0
637,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-jardim-botanico-brasilia-df-condominio-san-diego-1227842,180000.0,BRASÍLIA - JARDIM BOTANICO,32,1.0,,
638,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-1213444,1500000.0,BRASÍLIA - NOROESTE,87,2.0,1.0,2.0
639,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-1219835,3245000.0,BRASÍLIA - NOROESTE,245,3.0,3.0,3.0
640,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sclrn-715-bloco-e-1200650,380000.0,BRASÍLIA - ASA NORTE,38,1.0,,
641,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-304-1210603,1790000.0,BRASÍLIA - ASA NORTE,132,3.0,1.0,1.0
642,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-f-1101869,2039000.0,BRASÍLIA - NOROESTE,170,2.0,1.0,2.0
643,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-311-987557,2750000.0,BRASÍLIA - ASA NORTE,200,2.0,1.0,1.0
644,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-101-bloco-a-1228785,2500000.0,BRASÍLIA - SUDOESTE,194,4.0,2.0,2.0
645,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-c-815881,5851495.0,BRASÍLIA - NOROESTE,404,4.0,4.0,5.0
646,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-1207242,3500000.0,BRASÍLIA - NOROESTE,193,4.0,3.0,3.0
647,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-106-1208903,1480000.0,BRASÍLIA - ASA SUL,138,3.0,1.0,
648,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-1222974,1270000.0,BRASÍLIA - NOROESTE,71,2.0,1.0,1.0
649,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-05-1031982,520000.0,BRASÍLIA - LAGO NORTE,43,1.0,,1.0
650,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-crnw-710-1130599,1120000.0,BRASÍLIA - NOROESTE,60,2.0,1.0,1.0
651,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-914-1171864,400000.0,BRASÍLIA - ASA NORTE,40,1.0,1.0,1.0
652,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-416-bloco-o-1211100,899000.0,BRASÍLIA - ASA NORTE,77,3.0,,
653,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-211-1217759,1249000.0,BRASÍLIA - ASA NORTE,90,3.0,1.0,1.0
654,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-5-1209351,358000.0,BRASÍLIA - SUDOESTE,28,1.0,1.0,1.0
655,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-103-bloco-i-1116154,2145000.0,BRASÍLIA - SUDOESTE,171,3.0,2.0,2.0
656,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-104-1220423,989000.0,BRASÍLIA - SUDOESTE,72,3.0,,1.0
657,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-211-bloco-c-1145211,3099000.0,BRASÍLIA - ASA NORTE,279,4.0,2.0,1.0
658,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-411-1161580,1100000.0,BRASÍLIA - ASA NORTE,95,3.0,1.0,
659,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-j-1220741,1440000.0,BRASÍLIA - ASA SUL,120,3.0,1.0,1.0
660,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-411-1100278,979990.0,BRASÍLIA - ASA SUL,90,3.0,,
661,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-105-1169728,1395000.0,BRASÍLIA - SUDOESTE,105,3.0,1.0,1.0
662,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-8-bloco-a-5-1232151,680000.0,BRASÍLIA - SUDOESTE,60,2.0,,
663,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-qmsw-6-lote-4-1219573,350000.0,BRASÍLIA - SUDOESTE,25,1.0,,1.0
664,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-d-1009454,3050000.0,BRASÍLIA - NOROESTE,167,4.0,4.0,3.0
665,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-415-bloco-r-1131111,995000.0,BRASÍLIA - ASA SUL,85,3.0,1.0,
666,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-303-1220506,1790000.0,BRASÍLIA - ASA SUL,110,3.0,1.0,1.0
667,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-313-1192723,3100000.0,BRASÍLIA - ASA SUL,211,4.0,1.0,2.0
668,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-304-1191642,1580000.0,BRASÍLIA - ASA NORTE,134,3.0,1.0,1.0
669,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-114-1204016,1125000.0,BRASÍLIA - ASA NORTE,82,2.0,,1.0
670,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-1195200,1200000.0,BRASÍLIA - PARK SUL,80,3.0,3.0,2.0
671,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-311-1146627,1350000.0,BRASÍLIA - ASA NORTE,94,3.0,1.0,1.0
672,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-25-1128789,1800000.0,BRASÍLIA - PARK SUL,126,4.0,4.0,2.0
673,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-102-bloco-i-942762,1600000.0,BRASÍLIA - ASA SUL,169,4.0,1.0,1.0
674,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-301-1133007,1950000.0,BRASÍLIA - SUDOESTE,145,4.0,3.0,2.0
675,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1123312,2300000.0,BRASÍLIA - PARK SUL,138,3.0,3.0,3.0
676,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-c-1203126,1290000.0,BRASÍLIA - NOROESTE,85,2.0,1.0,2.0
677,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-eqsw-304-504-971579,735000.0,BRASÍLIA - SUDOESTE,66,1.0,1.0,
678,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-105-bloco-j-1199913,1600000.0,BRASÍLIA - ASA NORTE,125,3.0,2.0,
679,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-5-1032172,385000.0,BRASÍLIA - SUDOESTE,26,1.0,1.0,1.0
680,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-1187391,2990000.0,BRASÍLIA - NOROESTE,160,4.0,3.0,3.0
681,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-1139175,2750000.0,BRASÍLIA - NOROESTE,201,3.0,2.0,2.0
682,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-306-1110913,690000.0,BRASÍLIA - ASA NORTE,57,2.0,,
683,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardins-mangueiral-brasilia-df-qc-10-1212609,310000.0,BRASÍLIA - JARDINS MANGUEIRAL,50,2.0,,1.0
684,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-211-1106193,2180000.0,BRASÍLIA - ASA NORTE,200,4.0,2.0,2.0
685,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-1213322,1650000.0,BRASÍLIA - NOROESTE,87,2.0,1.0,2.0
686,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-203-1202178,1300000.0,BRASÍLIA - ASA NORTE,94,3.0,1.0,1.0
687,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-i-1193638,10500000.0,BRASÍLIA - SUDOESTE,548,4.0,4.0,6.0
688,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-j-1218893,2850000.0,BRASÍLIA - NOROESTE,155,3.0,3.0,4.0
689,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-lago-norte-brasilia-df-ca-11-1200566,1890000.0,BRASÍLIA - LAGO NORTE,132,3.0,2.0,2.0
690,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-bloco-g-1182925,2550000.0,BRASÍLIA - SUDOESTE,208,3.0,1.0,2.0
691,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1149828,1100000.0,BRASÍLIA - PARK SUL,70,2.0,2.0,2.0
692,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-310-1109877,5480000.0,BRASÍLIA - NOROESTE,309,5.0,5.0,4.0
693,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1160055,960000.0,BRASÍLIA - ASA SUL,48,1.0,1.0,1.0
694,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardins-mangueiral-brasilia-df-qc-6-rua-e-1139041,329000.0,BRASÍLIA - JARDINS MANGUEIRAL,50,2.0,,1.0
695,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-b-1031029,3890000.0,BRASÍLIA - SUDOESTE,288,4.0,2.0,3.0
696,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1225482,960000.0,BRASÍLIA - ASA SUL,48,1.0,1.0,
697,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-102-1229050,1700000.0,BRASÍLIA - ASA SUL,112,3.0,2.0,
698,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-a-1153993,1370000.0,BRASÍLIA - NOROESTE,100,2.0,2.0,2.0
699,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-211-945976,2350000.0,BRASÍLIA - ASA NORTE,240,4.0,2.0,2.0
700,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-106-bloco-j-1121860,2040000.0,BRASÍLIA - ASA NORTE,181,4.0,1.0,1.0
701,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-302-1199980,1410000.0,BRASÍLIA - ASA SUL,115,3.0,1.0,1.0
702,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-stn-bloco-k-1194055,360000.0,BRASÍLIA - ASA NORTE,25,1.0,,1.0
703,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1101672,2250000.0,BRASÍLIA - PARK SUL,147,3.0,2.0,2.0
704,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-c-1183987,1790000.0,BRASÍLIA - NOROESTE,178,2.0,1.0,3.0
705,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-205-1233521,1150000.0,BRASÍLIA - ASA SUL,98,3.0,,
706,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-d-1147264,4800000.0,BRASÍLIA - NOROESTE,291,4.0,4.0,4.0
707,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-g-1195053,1635000.0,BRASÍLIA - NOROESTE,127,3.0,2.0,2.0
708,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-lago-norte-brasilia-df-ca-11-838936,2350000.0,BRASÍLIA - LAGO NORTE,135,3.0,1.0,2.0
709,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-ccsw-2-1137364,2990000.0,BRASÍLIA - SUDOESTE,212,4.0,4.0,3.0
710,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-h-1128897,1250000.0,BRASÍLIA - NOROESTE,69,2.0,1.0,1.0
711,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-4-bloco-b-2-1160929,618000.0,BRASÍLIA - SUDOESTE,55,2.0,1.0,
712,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-1232049,2200000.0,BRASÍLIA - ASA SUL,157,3.0,1.0,1.0
713,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-smas-trecho-1-c-1223996,1650000.0,BRASÍLIA - PARK SUL,107,3.0,1.0,2.0
714,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-211-bloco-b-1166190,1900000.0,BRASÍLIA - ASA SUL,126,3.0,1.0,2.0
715,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-lago-norte-brasilia-df-ca-05-1072979,870000.0,BRASÍLIA - LAGO NORTE,72,2.0,1.0,1.0
716,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-bloco-g-863067,2500000.0,BRASÍLIA - ASA SUL,157,3.0,2.0,1.0
717,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-303-bloco-k-1147092,2099000.0,BRASÍLIA - SUDOESTE,150,4.0,2.0,2.0
718,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-216-bloco-c-987525,789000.0,BRASÍLIA - ASA NORTE,69,2.0,,
719,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sclrn-716-1170873,450000.0,BRASÍLIA - ASA NORTE,48,1.0,1.0,
720,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-eqsw-304-504-1029903,675000.0,BRASÍLIA - SUDOESTE,70,1.0,1.0,1.0
721,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardins-mangueiral-brasilia-df-qc-9-rua-h-1202864,352500.0,BRASÍLIA - JARDINS MANGUEIRAL,52,2.0,,
722,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-d-1206475,4100000.0,BRASÍLIA - NOROESTE,293,4.0,4.0,4.0
723,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-f-1102294,3350000.0,BRASÍLIA - NOROESTE,201,4.0,4.0,4.0
724,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-lago-norte-brasilia-df-ca-05-1143886,1090000.0,BRASÍLIA - LAGO NORTE,93,2.0,1.0,1.0
725,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-1176932,9800000.0,BRASÍLIA - NOROESTE,500,4.0,4.0,5.0
726,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-406-bloco-l-1226417,950000.0,BRASÍLIA - ASA SUL,80,3.0,1.0,
